trade_id,entry_time,exit_time,side,exit_profile,pnl_bps,guardrail_applied,range_edge_dist_atr,router_decision,exit_reason,oanda_trade_id,oanda_last_txn_id,execution_status
SIM-1765978566-001006,2025-02-18T19:55:00+00:00,2025-02-19T08:30:00+00:00,long,,8.412720578467521,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978436-000558,2025-02-04T18:20:00+00:00,2025-02-06T15:15:00+00:00,long,,5.169285302351338,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978437-000560,2025-02-04T18:30:00+00:00,2025-02-06T15:20:00+00:00,long,,7.945380780615252,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978438-000561,2025-02-04T18:35:00+00:00,2025-02-06T15:20:00+00:00,long,,7.6287304316019915,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978636-000924,2025-03-17T15:15:00+00:00,2025-03-17T15:30:00+00:00,long,,1.8704886985739042,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978636-000641,2025-02-06T15:20:00+00:00,2025-02-06T15:35:00+00:00,long,,5.478990179965161,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978634-000922,2025-03-17T15:05:00+00:00,2025-03-17T15:50:00+00:00,long,,8.078380318128195,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978635-000923,2025-03-17T15:10:00+00:00,2025-03-17T15:50:00+00:00,long,,6.608613225904489,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978637-000642,2025-02-06T15:25:00+00:00,2025-02-06T15:50:00+00:00,long,,23.30428791867791,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978638-000643,2025-02-06T15:30:00+00:00,2025-02-06T15:50:00+00:00,long,,21.859997610160327,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978640-000645,2025-02-06T15:40:00+00:00,2025-02-06T15:50:00+00:00,long,,8.985482829303715,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978637-000926,2025-03-17T15:25:00+00:00,2025-03-17T15:50:00+00:00,long,,6.007469286813879,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978639-000928,2025-03-17T15:35:00+00:00,2025-03-17T15:50:00+00:00,long,,6.174446469219096,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978636-000925,2025-03-17T15:20:00+00:00,2025-03-17T15:55:00+00:00,long,,6.644385160649819,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978638-000927,2025-03-17T15:30:00+00:00,2025-03-17T15:55:00+00:00,long,,6.811443224617235,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978639-000929,2025-03-17T15:40:00+00:00,2025-03-17T15:55:00+00:00,long,,0.7007498022885701,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978645-001018,2025-02-19T14:25:00+00:00,2025-02-19T14:40:00+00:00,long,,6.236814930184913,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978640-001014,2025-02-19T13:50:00+00:00,2025-02-19T14:45:00+00:00,long,,8.210516274537364,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978643-000648,2025-02-06T15:55:00+00:00,2025-02-06T16:40:00+00:00,long,,8.418837148119234,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978644-000649,2025-02-06T16:00:00+00:00,2025-02-06T16:40:00+00:00,long,,7.155108010564178,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978644-001016,2025-02-19T14:15:00+00:00,2025-02-19T14:50:00+00:00,long,,7.900588798191595,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978646-001019,2025-02-19T14:30:00+00:00,2025-02-19T14:55:00+00:00,long,,10.86989855897194,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978647-001020,2025-02-19T14:35:00+00:00,2025-02-19T14:55:00+00:00,long,,10.426462771394506,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978647-001021,2025-02-19T14:40:00+00:00,2025-02-19T14:55:00+00:00,long,,4.358752579496837,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978645-000933,2025-03-17T16:00:00+00:00,2025-03-17T17:15:00+00:00,long,,5.240460359421176,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978647-000937,2025-03-17T16:20:00+00:00,2025-03-17T17:15:00+00:00,long,,5.774828424171373,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978652-001025,2025-02-19T15:00:00+00:00,2025-02-19T15:30:00+00:00,long,,6.880483950078961,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978653-001027,2025-02-19T15:10:00+00:00,2025-02-19T15:30:00+00:00,long,,6.437395477475341,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978645-001017,2025-02-19T14:20:00+00:00,2025-02-19T15:35:00+00:00,long,,6.303945588430417,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978654-001028,2025-02-19T15:15:00+00:00,2025-02-19T15:35:00+00:00,long,,8.657182393881225,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978655-001029,2025-02-19T15:20:00+00:00,2025-02-19T15:35:00+00:00,long,,1.7029856744845062,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978651-000659,2025-02-06T16:50:00+00:00,2025-02-06T17:50:00+00:00,long,,7.298783419128873,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978640-000930,2025-03-17T15:45:00+00:00,2025-03-17T17:45:00+00:00,long,,6.773417506113577,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978643-000932,2025-03-17T15:55:00+00:00,2025-03-17T17:45:00+00:00,long,,5.104236516307687,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978645-000934,2025-03-17T16:05:00+00:00,2025-03-17T17:45:00+00:00,long,,5.905373890240058,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978646-000935,2025-03-17T16:10:00+00:00,2025-03-17T17:45:00+00:00,long,,6.372763276867718,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978648-000938,2025-03-17T16:25:00+00:00,2025-03-17T17:45:00+00:00,long,,6.706639573176656,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978661-001036,2025-02-19T15:55:00+00:00,2025-02-19T16:10:00+00:00,long,,6.049317315743544,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978492-000556,2025-01-23T15:55:00+00:00,2025-01-27T07:25:00+00:00,long,,6.516840024319695,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978492-000555,2025-01-23T15:50:00+00:00,2025-01-27T07:35:00+00:00,long,,8.735118451844516,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978493-000557,2025-01-23T16:00:00+00:00,2025-01-27T07:35:00+00:00,long,,8.225150764101087,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978647-000936,2025-03-17T16:15:00+00:00,2025-03-17T18:15:00+00:00,long,,5.20407652661233,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978650-000658,2025-02-06T16:45:00+00:00,2025-02-06T18:45:00+00:00,long,,5.926414273891707,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978633-000921,2025-03-17T15:00:00+00:00,2025-03-17T18:20:00+00:00,long,,5.403602401600704,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978598-001049,2025-01-13T15:00:00+00:00,2025-01-14T08:20:00+00:00,long,,5.617598813563132,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978663-000957,2025-03-17T18:00:00+00:00,2025-03-17T18:20:00+00:00,long,,5.837477942672631,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978599-001050,2025-01-13T15:05:00+00:00,2025-01-14T08:25:00+00:00,long,,5.277716433161481,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978656-000949,2025-03-17T17:20:00+00:00,2025-03-17T18:30:00+00:00,long,,5.970348381501804,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978662-000956,2025-03-17T17:55:00+00:00,2025-03-17T18:30:00+00:00,long,,5.970348381501804,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978666-000730,2025-01-27T07:40:00+00:00,2025-01-27T08:10:00+00:00,long,,8.9756820791597,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978526-000606,2025-01-23T20:05:00+00:00,2025-01-27T08:20:00+00:00,long,,6.4630679239382065,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978510-000581,2025-01-23T18:00:00+00:00,2025-01-27T08:35:00+00:00,long,,6.493388714562834,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978673-000739,2025-01-27T08:25:00+00:00,2025-01-27T08:45:00+00:00,long,,2.212959234389123,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978644-000650,2025-02-06T16:05:00+00:00,2025-02-06T19:55:00+00:00,long,,5.083527617579445,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978660-000664,2025-02-06T17:55:00+00:00,2025-02-06T20:00:00+00:00,long,,8.833984196983762,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978667-000675,2025-02-06T18:50:00+00:00,2025-02-06T20:00:00+00:00,long,,8.448048010151169,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978508-000577,2025-01-23T17:40:00+00:00,2025-01-27T09:00:00+00:00,long,,7.321891367779987,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978509-000579,2025-01-23T17:50:00+00:00,2025-01-27T09:00:00+00:00,long,,8.51906094572419,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978657-000950,2025-03-17T17:25:00+00:00,2025-03-17T19:55:00+00:00,long,,5.369315528994729,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978677-000689,2025-02-06T20:00:00+00:00,2025-02-06T20:20:00+00:00,long,,-1.4708148314168596,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978508-000578,2025-01-23T17:45:00+00:00,2025-01-27T09:15:00+00:00,long,,6.453063029748423,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978664-000958,2025-03-17T18:05:00+00:00,2025-03-17T20:00:00+00:00,long,,5.3685277562892715,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978665-000959,2025-03-17T18:10:00+00:00,2025-03-17T20:00:00+00:00,long,,5.702166823393011,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978510-000580,2025-01-23T17:55:00+00:00,2025-01-27T09:15:00+00:00,long,,7.577762710880037,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978676-000742,2025-01-27T08:45:00+00:00,2025-01-27T09:15:00+00:00,long,,8.956771790882224,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978677-000743,2025-01-27T08:50:00+00:00,2025-01-27T09:15:00+00:00,long,,12.333318823545161,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978662-000955,2025-03-17T17:50:00+00:00,2025-03-17T20:05:00+00:00,long,,5.334738147711928,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978670-000965,2025-03-17T18:40:00+00:00,2025-03-17T20:05:00+00:00,long,,5.2346594470604675,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978683-000749,2025-01-27T09:20:00+00:00,2025-01-27T09:30:00+00:00,long,,-0.14489551222361588,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978681-000694,2025-02-06T20:25:00+00:00,2025-02-06T20:50:00+00:00,long,,6.305523638708145,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978683-000750,2025-01-27T09:25:00+00:00,2025-01-27T10:00:00+00:00,long,,6.045226985602289,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978685-000751,2025-01-27T09:35:00+00:00,2025-01-27T10:00:00+00:00,long,,5.139787748482018,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978680-000746,2025-01-27T09:05:00+00:00,2025-01-27T10:05:00+00:00,long,,6.151730626572845,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978664-001040,2025-02-19T16:15:00+00:00,2025-02-19T19:40:00+00:00,long,,5.225231378710427,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978680-000747,2025-01-27T09:10:00+00:00,2025-01-27T10:25:00+00:00,long,,8.861112015307201,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978689-000752,2025-01-27T10:05:00+00:00,2025-01-27T10:25:00+00:00,long,,6.219220283337027,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978691-000980,2025-03-18T07:05:00+00:00,2025-03-18T07:20:00+00:00,long,,-3.878654471558432,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978693-000983,2025-03-18T07:20:00+00:00,2025-03-18T07:35:00+00:00,long,,6.432467381753857,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978692-001082,2025-02-19T19:45:00+00:00,2025-02-19T20:15:00+00:00,long,,5.765930515418233,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978694-000755,2025-01-27T10:35:00+00:00,2025-01-27T10:50:00+00:00,long,,6.718900701150259,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978691-000753,2025-01-27T10:15:00+00:00,2025-01-27T10:55:00+00:00,long,,15.704779101788484,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978692-000754,2025-01-27T10:20:00+00:00,2025-01-27T10:55:00+00:00,long,,8.497620666213132,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978695-000756,2025-01-27T10:40:00+00:00,2025-01-27T10:55:00+00:00,long,,-0.6864112253526151,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978696-000757,2025-01-27T10:45:00+00:00,2025-01-27T10:55:00+00:00,long,,-0.28902673858589056,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978660-001035,2025-02-19T15:50:00+00:00,2025-02-19T20:30:00+00:00,long,,6.441981267127056,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978694-000984,2025-03-18T07:25:00+00:00,2025-03-18T08:05:00+00:00,long,,5.8995290319792435,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978697-001089,2025-02-19T20:20:00+00:00,2025-02-19T20:40:00+00:00,long,,4.022649562452626,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978695-000985,2025-03-18T07:30:00+00:00,2025-03-18T08:05:00+00:00,long,,5.402109142488597,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978699-000760,2025-01-27T11:00:00+00:00,2025-01-27T11:15:00+00:00,long,,7.6638047898776,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978692-000981,2025-03-18T07:10:00+00:00,2025-03-18T08:15:00+00:00,long,,5.300417739172767,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978697-000987,2025-03-18T07:40:00+00:00,2025-03-18T08:15:00+00:00,long,,6.195417378973651,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978700-000761,2025-01-27T11:05:00+00:00,2025-01-27T11:25:00+00:00,long,,5.638425144484447,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978701-000762,2025-01-27T11:10:00+00:00,2025-01-27T11:25:00+00:00,long,,3.2521617842085537,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978697-000759,2025-01-27T10:55:00+00:00,2025-01-27T11:35:00+00:00,long,,5.707473900949778,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978702-001094,2025-02-19T20:45:00+00:00,2025-02-19T21:15:00+00:00,long,,8.012438031463,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978705-000996,2025-03-18T08:25:00+00:00,2025-03-18T08:40:00+00:00,long,,5.785544733831881,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978702-000763,2025-01-27T11:15:00+00:00,2025-01-27T11:50:00+00:00,long,,7.657078463384521,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978705-000766,2025-01-27T11:30:00+00:00,2025-01-27T11:50:00+00:00,long,,5.633314555619594,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978704-001117,2025-03-31T16:00:00+00:00,2025-03-31T16:35:00+00:00,long,,6.191890868724972,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978703-000764,2025-01-27T11:20:00+00:00,2025-01-27T11:55:00+00:00,long,,5.921368558254613,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978705-000997,2025-03-18T08:30:00+00:00,2025-03-18T09:00:00+00:00,long,,5.883111174274759,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978702-000993,2025-03-18T08:10:00+00:00,2025-03-18T09:05:00+00:00,long,,21.357545173690873,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978703-000994,2025-03-18T08:15:00+00:00,2025-03-18T09:05:00+00:00,long,,19.167932942029296,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978704-000995,2025-03-18T08:20:00+00:00,2025-03-18T09:05:00+00:00,long,,13.930019025560547,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978692-000982,2025-03-18T07:15:00+00:00,2025-03-18T09:35:00+00:00,long,,5.200828157350439,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978665-000729,2025-01-27T07:30:00+00:00,2025-01-27T13:40:00+00:00,long,,6.87062860798837,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978667-000731,2025-01-27T07:45:00+00:00,2025-01-27T13:40:00+00:00,long,,5.706683726137935,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978725-000793,2025-01-27T13:45:00+00:00,2025-01-27T14:00:00+00:00,long,,-8.636550024857694,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978713-001006,2025-03-18T09:15:00+00:00,2025-03-18T11:30:00+00:00,long,,5.290725358447847,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978713-001005,2025-03-18T09:10:00+00:00,2025-03-18T11:35:00+00:00,long,,8.231840361803538,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978714-001007,2025-03-18T09:20:00+00:00,2025-03-18T11:45:00+00:00,long,,5.819393791104323,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978708-001000,2025-03-18T08:45:00+00:00,2025-03-18T12:00:00+00:00,long,,8.127851769129482,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978711-001004,2025-03-18T09:05:00+00:00,2025-03-18T12:00:00+00:00,long,,7.43349499808381,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978679-000691,2025-02-06T20:10:00+00:00,2025-02-07T14:00:00+00:00,long,,5.040728385251859,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978686-000700,2025-02-06T20:55:00+00:00,2025-02-07T14:00:00+00:00,long,,5.250869018822615,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978752-001009,2025-03-18T13:35:00+00:00,2025-03-18T13:55:00+00:00,long,,17.338978684615537,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978752-001010,2025-03-18T13:40:00+00:00,2025-03-18T13:55:00+00:00,long,,16.1811763384973,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978648-001022,2025-02-19T14:45:00+00:00,2025-02-20T12:20:00+00:00,long,,8.134121106513858,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978650-001024,2025-02-19T14:55:00+00:00,2025-02-20T12:20:00+00:00,long,,7.282651974314453,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978642-001015,2025-02-19T14:05:00+00:00,2025-02-20T12:25:00+00:00,long,,7.519027221600486,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978649-001023,2025-02-19T14:50:00+00:00,2025-02-20T12:25:00+00:00,long,,6.83810696704515,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978755-000798,2025-02-07T14:05:00+00:00,2025-02-07T14:30:00+00:00,long,,40.54753149424613,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978756-000799,2025-02-07T14:10:00+00:00,2025-02-07T14:30:00+00:00,long,,25.793616167256673,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978530-000580,2025-02-05T16:55:00+00:00,2025-02-07T14:40:00+00:00,long,,6.503827519884986,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978532-000582,2025-02-05T17:05:00+00:00,2025-02-07T14:40:00+00:00,long,,6.2254156943076175,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978533-000583,2025-02-05T17:10:00+00:00,2025-02-07T14:40:00+00:00,long,,5.633842002030586,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978534-000585,2025-02-05T17:20:00+00:00,2025-02-07T14:50:00+00:00,long,,8.4944316215663,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978533-000584,2025-02-05T17:15:00+00:00,2025-02-07T14:55:00+00:00,long,,7.062933170039943,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978531-000581,2025-02-05T17:00:00+00:00,2025-02-07T15:00:00+00:00,long,,6.535765936144555,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978759-000804,2025-02-07T14:35:00+00:00,2025-02-07T15:00:00+00:00,long,,8.240640614189708,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978761-000806,2025-02-07T14:45:00+00:00,2025-02-07T15:00:00+00:00,long,,7.788270308611033,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978759-000805,2025-02-07T14:40:00+00:00,2025-02-07T15:10:00+00:00,long,,6.046684575045895,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978762-000807,2025-02-07T14:50:00+00:00,2025-02-07T15:10:00+00:00,long,,12.762198853836564,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978763-000808,2025-02-07T14:55:00+00:00,2025-02-07T15:10:00+00:00,long,,6.255321367134288,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978764-000809,2025-02-07T15:00:00+00:00,2025-02-07T15:10:00+00:00,long,,1.0072732072272326,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765978765-000810,2025-02-07T15:05:00+00:00,2025-02-07T15:25:00+00:00,long,,5.310176797650143,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978653-001026,2025-02-19T15:05:00+00:00,2025-02-20T14:40:00+00:00,long,,8.342754402932131,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978657-001032,2025-02-19T15:35:00+00:00,2025-02-20T14:40:00+00:00,long,,6.775298419551797,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978659-001034,2025-02-19T15:45:00+00:00,2025-02-20T14:50:00+00:00,long,,7.631533222720784,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978707-001101,2025-02-19T21:20:00+00:00,2025-02-20T14:50:00+00:00,long,,8.279386712094842,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765978771-001125,2025-02-20T14:45:00+00:00,2025-02-20T14:55:00+00:00,long,,-5.551865665286038,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765980079-000001,2025-02-21T08:20:00+00:00,2025-02-21T08:35:00+00:00,long,,6.780287854038956,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765980079-000001,2025-03-19T09:20:00+00:00,2025-03-19T09:40:00+00:00,long,,5.0853614239010785,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765980079-000001,2025-01-02T15:20:00+00:00,2025-01-02T15:40:00+00:00,long,,9.700639034315213,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765980079-000002,2025-02-10T08:55:00+00:00,2025-02-10T09:15:00+00:00,long,,9.285756202298499,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765980079-000003,2025-02-10T09:00:00+00:00,2025-02-10T09:15:00+00:00,long,,4.174731488861183,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765980079-000002,2025-01-02T15:25:00+00:00,2025-01-02T15:40:00+00:00,long,,10.380766515799527,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765980079-000003,2025-01-02T15:30:00+00:00,2025-01-02T15:45:00+00:00,long,,6.069676874529874,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765980079-000002,2025-03-19T09:25:00+00:00,2025-03-19T09:50:00+00:00,long,,7.330579412960117,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765980079-000003,2025-03-19T09:30:00+00:00,2025-03-19T09:50:00+00:00,long,,6.603645872886421,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765980081-000006,2025-02-21T08:45:00+00:00,2025-02-21T09:00:00+00:00,long,,8.209618936854659,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765980080-000006,2025-02-10T09:15:00+00:00,2025-02-10T09:30:00+00:00,long,,5.240963647710635,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765980080-000004,2025-01-02T15:35:00+00:00,2025-01-02T15:55:00+00:00,long,,3.9956123652892312,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765980081-000008,2025-02-10T09:25:00+00:00,2025-02-10T09:35:00+00:00,long,,3.206642231822429,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765980080-000005,2025-01-02T15:40:00+00:00,2025-01-02T15:55:00+00:00,long,,6.485059854839475,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765980079-000002,2025-02-21T08:25:00+00:00,2025-02-21T09:10:00+00:00,long,,16.43993259627698,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765980080-000001,2025-01-28T12:25:00+00:00,2025-01-28T12:55:00+00:00,long,,8.092708906718041,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765980080-000004,2025-02-21T08:35:00+00:00,2025-02-21T09:10:00+00:00,long,,6.535254447223045,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765980080-000002,2025-01-28T12:30:00+00:00,2025-01-28T12:55:00+00:00,long,,5.357220950741993,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765980081-000003,2025-01-28T12:40:00+00:00,2025-01-28T12:55:00+00:00,long,,5.284295075036328,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765980080-000004,2025-02-10T09:05:00+00:00,2025-02-10T09:50:00+00:00,long,,5.204922270863529,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765980080-000005,2025-02-21T08:40:00+00:00,2025-02-21T09:10:00+00:00,long,,7.494020182525774,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765980081-000007,2025-03-19T09:50:00+00:00,2025-03-19T10:15:00+00:00,long,,7.521699112242225,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765980081-000004,2025-01-28T12:45:00+00:00,2025-01-28T13:00:00+00:00,long,,6.959677595667708,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765980080-000005,2025-02-10T09:10:00+00:00,2025-02-10T09:55:00+00:00,long,,5.273607147289436,False,,,RULE_A_PROFIT,,,UNKNOWN
SIM-1765980081-000007,2025-02-21T08:50:00+00:00,2025-02-21T09:10:00+00:00,long,,3.42053415061296,False,,,RULE_A_TRAILING,,,UNKNOWN
SIM-1765980081-000008,2025-02-21T08:55:00+00:00,2025-02-21T09:10:00+00:00,long,,2.7020278890320366,False,,,RULE_A_TRAILING,,,UNKNOWN
